ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 1 default
636,variable,CC000015,,Bolivar Petit Coronas Cuban Cigars,-1,0,visible,This is a cigar that makes itself known right from the start.,"<h3>Bolivar Petit Coronas Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 5 x 42</li>\n    <li><strong>Strength</strong>: Full</li>\n</ul>\n\nThe Bolivar Petit Coronas is one of Bolivar's most popular vitolas, along with the Belicosos Finos and the Royal Corona. This is a cigar that makes itself known right from the start.\n\n<h3>About Bolivar Cigars</h3>\n\nBolivar is among the strongest, most full bodied of all Habanos. It boasts an unrivaled richness of flavour in is blend of <em>Vuelta Abajo  </em>zone filler and binder tobaccos that makes it one of the most sought-after marques amongst experienced smokers.  Made using the <em>Tripa Larga, Totalmente a Mano</em> - long filler, totally by hand - technique and is the brand of choice for enthusiasts who enjoy strong flavours.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars, Cigars > Small Cigars / Machine-Made","Cuba, Full, Parejo, Petit Corona",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/Bolivar-Petit-Coronas-Cuban-Cigars-.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/Bolivar-Petit-Coronas-Cuban-Cigars-Single-Cigar.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/Bolivar-Cuban-Cigars-Family-of-Cigar-Boxes.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/Bolivar-Cuban-Cigars-Logo.png",,,,,,,,,0,,Quantity,"Single, Box of 25, Cabinet of 50, 5 Cigars",1,0,Brand,Bolivar,1,1,Ring Gauge Group,Medium (40+),0,1,Price Level,Quality ($10-$15),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Petit Corona,1,1,Length,5,1,1,Ring Gauge,42,1,1,Strength,Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,86,1,1,Score Range,85-89,1,1,
720,variable,CC0706016,,Hoyo De Monterrey Petit Robusto Cuban,1,0,visible,"The Hoyo de Monterrey Petit Robusto is a jewel from the Hoyo brand, a delicate smoke, 4"" (102mm) long, of 50 ring gauge.","<h3>Hoyo De Monterrey Petit Robusto Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size:</strong> 4 x 50</li>\n    <li><strong>Strength:</strong> Light</li>\n</ul>\n\nThe Hoyo de Monterrey Petit Robusto is a jewel from the Hoyo brand, a delicate smoke, 4"" (102mm) long, of 50 ring gauge.\n\n<h3>About Hoyo De Monterrey Cigars</h3>\n\nThe Hoyo de Monterrey plantation is one of the <em>Vegas de Primera - </em>first class fields<em>-  </em>where it's soil and micro-climate lend to Hoyo de Monterrey flavour. The flavour of Hoyo de Monterrey's blend make it an attractive choice for those who seek a delicate yet aromatic Habano that is lighter to the taste but with great elegance and complexity. Made using the <em>Tripa Larga, Totalmente a Mano</em> - long filler, totally hand made -  technique, using filler and binder leaves from the <em>Vuelta Abajo</em> tobacco zone.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars, Cigars > Small Cigars / Machine-Made","Cuba, hoyo de monterrey, Odd, Parejo, petit robusto, tubos",Restricted USA,https://cigarsnstripes.com/wp-content/uploads/2025/05/Hoyo-de-Monterrey_Petit-Robusto-1.jpg,,,,,,,,,0,,Quantity,"Box of 25, Tubos Box of 15, Tubos Pack of 3, Single, 5 Cigars, Tubos Single, Pack of 3, Box of 15",1,0,Brand,Hoyo De Monterrey,1,1,Ring Gauge Group,Large (50+),0,1,Price Level,Premium ($16-$25),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Odd,1,1,Length,4,1,1,Ring Gauge,50,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,88,1,1,Score Range,85-89,1,1,,,,,
726,variable,cc001417A,,Vegas Robaina Famosos Cuban Cigars,1,0,visible,"Topped with a flat head and three-seam cap, this pressed robusto draws and burns beautifully, leaving oaky, nutty impressions on the palate along with touches of caramel and leather. The finish is earthy and a bit dry.",<h3>Vegas Robaina Famosos Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size:</strong> 5 x 48</li>\n    <li><strong>Strength:</strong> Medium-Full</li>\n</ul>\n\n<h3><strong>About </strong>Vegas Robaina <strong>Cigars</strong></h3>\n\nSince 1845 the Robaina family has farmed tobacco continuously on its precious vegas (fields) at Cuchillas de Barbacoa situated in the San Luis district of the Vuelta Abajo tobacco zone.\nVegas Robaina cigars were introduced in 1997 as a tribute to Cuban tobacco farmers through the figurehead of Don Alejandro Robaina whose reputation in his day for producing the finest wrapper leaves was legendary. In effect the brand honours all the anonymous tobacco growers whose knowledge and skill make Habanos what they are today.,,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Parejo, Robusto",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/Vegas-Robaina-Famosos-Cuban-Cigars-.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/Vegas-Robaina-Famosos-Cuban-Cigars.jpg",,,,,,,,,0,,Quantity,"Single Cigar, 5 Cigars, Box of 25 Cigars",1,0,Ring Gauge Group,Medium (40+),0,1,Price Level,Premium ($16-$25),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Robusto,1,1,Length,5,1,1,Ring Gauge,48,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,91,1,1,Score Range,90+,1,1,Brand,Vegas Robaina,1,1,,,,,
729,variable,CC000019,,Bolivar Royal Coronas Cuban Cigars,1,0,visible,"It has lovely aromas of hay, barnyard, coffee and spices.","<h3>Bolivar Royal Coronas Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size:</strong> 4 7/8 x 50</li>\n    <li><strong>Strength:</strong> Full</li>\n</ul>\n\nIt has lovely aromas of hay, barnyard, coffee and spices.\n\n<h3>About Bolivar Cigars</h3>\n\nBolivar is among the strongest, most full bodied of all Habanos. It boasts an unrivaled richness of flavour in is blend of <em>Vuelta Abajo  </em>zone filler and binder tobaccos that makes it one of the most sought-after marques amongst experienced smokers.  Made using the <em>Tripa Larga, Totalmente a Mano</em> - long filler, totally by hand - technique and is the brand of choice for enthusiasts who enjoy strong flavours.",,,taxable,,1,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Bolivar, Cuba, Full, Robusto, Royal Corona",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/Bolivar-Royal-Coronas-Cuban-Cigars-.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/Bolivar-Royal-Corona-Cuban-Cigar-Snow-Crystal.jpg",,,,,,,,,0,,Quantity,Single Cigar,1,0,Brand,Bolivar,1,1,Ring Gauge Group,Large (50+),0,1,Price Level,Premium ($16-$25),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Robusto,1,1,Length,4 7/8,1,1,Ring Gauge,50,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,91,1,1,Score Range,90+,1,1,,,,,
745,variable,cc001430A,,Ramon Allones Specially Selected Cuban Cigars,1,0,visible,"Very good ""Robusto"" cigar, as good as those of the old times, maybe because we can still appreciate the perfectly balanced flavours of nuts, honey sweetness or herbal flavours.","<h3>Ramon Allones Specially Selected Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 4 7/8 x 50</li>\n    <li><strong>Strength</strong>: Full</li>\n</ul>\n\nVery good ""Robusto"" cigar, as good as those of the old times, maybe because we can still appreciate the perfectly balanced flavours of nuts, honey sweetness or herbal flavours.\n\n<h3>About Ramon Allones</h3>\n\nRamon Allones, founded in 1837, was the first cigar manufacturer to decorate their boxes with labels pioneering the glorious packing tradition we know and enjoy today. Comprised of a blend of filler and binder leaves from the Vuelta Abajo zone, characterized by their intense and complex taste. Made using the Tripa Larga, Totalmente a Mano – long filler, totally hand made – method.\n\n<strong><em>Cigars come in original boxes</em></strong>",,,taxable,,0,,,0,1,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Full, Parejo, Ramon Allones, Robusto",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/ramon-allones-specially-selected.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_1295-scaled-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_1289-scaled-1.jpg",,,,,,,,,0,,Quantity,Single Cigar,1,0,Brand,Ramon Allones,1,1,Ring Gauge Group,Large (50+),0,1,Price Level,Premium ($16-$25),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Robusto,1,1,Length,4 7/8,1,1,Ring Gauge,50,1,1,Strength,Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,89,1,1,Score Range,85-89,1,1,
453,variation,14800100105,,Arturo Fuente Cubanitos - Tin of 10,1,0,visible,,,,,taxable,parent,1,57,,0,0,,,,,0,,,62.25,,,,,,,19031,,,,,,2,,Quantity,Tin of 10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,variation,45100300106,,H. Upmann Half Corona Cuban - Single,1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,21.50,,,,,,,cc000002B,,,,,,2,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,variation,47200000106,,Hoyo De Monterrey Coronations Tubos Cuban - Single,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,13.08,,,,,,,cc000035B,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,variation,62800300103,,Montecristo Puritos Cuban Cigarillos - Pack of 5 Cigars,1,0,visible,,,,,taxable,parent,1,438,,0,0,,,,,0,,,26.19,,,,,,,cc001332,,,,,,2,,Quantity,Pack of 5 Cigars,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,variation,80800000106,,San Cristobal La Fuerza Cuban Cigars - Single,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,35.89,,,,,,,cc001337A,,,,,,3,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,variation,93100000106,,Vegas Robaina Cuban Cigars Unicos - Single Cigar,1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,42.4,,,,,,,CC2635004,,,,,,3,,Quantity,Single Cigar,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,variation,AA000568,,Cohiba Coronas Especiales Cuban Cigars - Single,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,51.18,,,,,,,cc001355C,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,variation,AA000588,,Cohiba Maduro 5 Magicos Cuban Cigars - Single,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,67.44,,,,https://cigarsnstripes.com/wp-content/uploads/2025/05/cohiba-magicos-single-white.png,,,cc001373A,,,,,,2,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,variation,28001100103,,Cohiba Minis Cuban Cigarillos - Pack of 20,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,52.28,,,,,,,cc001384C,,,,,,3,,Quantity,Pack of 20,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,variation,64000000106,,Rafael Gonzalez Petit Coronas Cuban Cigars - Single,-1,0,visible,,,,,taxable,parent,0,-7,,0,0,,,,,0,,,15.26,,,,,,,cc001395A,,,,,,3,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,variation,19600000106,,Bolivar Petit Coronas Cuban Cigars - Single,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,25.16,,,,,,,CC000015,,,,,,3,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,variation,47200100106,,Hoyo De Monterrey Petit Robusto Cuban - Single,1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,33.74,,,,,,,CC0706016,,,,,,4,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,variation,93100100106,,Vegas Robaina Famosos Cuban Cigars - Single Cigar,1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,33.77,,,,,,,cc001417A,,,,,,1,,Quantity,Single Cigar,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,variation,19600100106,,Bolivar Royal Coronas Cuban Cigars - Single Cigar,1,0,visible,,,,,taxable,parent,1,93,,0,0,,,,,0,,,55.49,,,,,,,CC000019,,,,,,3,,Quantity,Single Cigar,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,variation,75400100106,,Ramon Allones Specially Selected Cuban Cigars - Single Cigar,1,0,visible,,,,,taxable,parent,0,0,,0,1,,,,,0,,,56.55,,,,,,,cc001430A,,,,,,1,,Quantity,Single Cigar,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,variable,CC0706009,,Hoyo De Monterrey Epicure No.2 Cuban,1,0,visible,"The size has been around for decades and is a favorite among fans of Cuban cigars for its delicate nuance, complexity and aroma.","<h3>Hoyo De Monterrey Epicure No.2 Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 4 7/8 x 50</li>\n    <li><strong>Strength</strong>: Mild</li>\n</ul>\n\nIf there is a quintessential Cuban robusto, the Hoyo de Monterrey Epicure No. 2 probably holds that title. The size has been around for decades and is a favorite among fans of Cuban cigars for its delicate nuance, complexity and aroma.\n\n<h3>About Hoyo De Monterrey Cigars</h3>\n\nThe Hoyo de Monterrey plantation is one of the <em>Vegas de Primera - </em>first class fields<em>-  </em>where it's soil and micro-climate lend to Hoyo de Monterrey flavour. The flavour of Hoyo de Monterrey's blend make it an attractive choice for those who seek a delicate yet aromatic Habano that is lighter to the taste but with great elegance and complexity. Made using the <em>Tripa Larga, Totalmente a Mano</em> - long filler, totally hand made -  technique, using filler and binder leaves from the <em>Vuelta Abajo</em> tobacco zone.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, hoyo de monterrey, Hoyo De Monterrey epicure, mild, Parejo, Robusto, tubos",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/RS2468_IMG_1324-scaled-e1646164638493.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_1323-scaled-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/RS2469_IMG_1320-scaled-e1646164756142.jpg",,,,,,,,,0,,Quantity,"Box 50, Box of 25, Box of 15 5x3 Tubos, Box of 15 5x3, Pack of 3 Tubos, Pack of 3, Single Tubos, Single, 5 Cigars",1,0,Brand,Hoyo De Monterrey,1,1,Ring Gauge Group,Large (50+),0,1,Price Level,Premium ($16-$25),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Robusto,1,1,Length,4 7/8,1,1,Ring Gauge,50,1,1,Strength,Mild,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,93,1,1,Score Range,90+,1,1,Single
759,variable,cc001441A,,Vegas Robaina Cuban Cigars Clasicos,-1,0,visible,"&nbsp;\n\n&nbsp;","<h3>Vegas Robaina Cuban Cigars Clasicos</h3>\n\n<ul>\n    <li><strong>Size:</strong> 6 1/2 x 42</li>\n    <li><strong>Strength</strong>: Medium-Full</li>\n</ul>\n\n<h3><strong>About Trinidad Cigars</strong></h3>\n\nTrinidad, as a Habanos brand, dates back to 1969 but for many years, like Cohiba, it was made only for gifts to foreign diplomats. Not until 1998 was it released for general sale.  For several years Trinidad was made at <em>El Laguito</em>, the Cohiba factory,  where its uniquely fragrant and aromatic, medium flavoured blend of filler and binder leaves from the <em>Vuelta Abajo</em> zone was developed.  Made using the <em>Tripa Larga, Totalmente a Mano</em> - long filler, totally by hand - technique.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Lonsdale, Medium-Full, Parejo",Restricted USA,https://cigarsnstripes.com/wp-content/uploads/2025/05/Cigars-430.jpg,,,,,,,,,0,,Quantity,"Single, Box of 25",1,0,Ring Gauge Group,Medium (40+),0,1,Price Level,Premium ($16-$25),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Lonsdale,1,1,Length,6 1/2,1,1,Ring Gauge,42,1,1,Strength,Medium-Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,91,1,1,Score Range,90+,1,1,,,,,
773,variable,CC0867001,,Bolivar Belicosos Finos Cuban Cigars,1,0,visible,"The most repeated word is strong, as this one is the strongest among Bolivar cigars. The main characteristics could be its smoothness and full body, plenty of smoke, thick, pasty and coats your mouth so you can taste it for hours after!","<h3>Bolivar Belicosos Finos Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 5 1/2 x 52</li>\n    <li><strong>Strength</strong>: Full</li>\n</ul>\n\nThe most repeated word is strong, as this one is the strongest among Bolivar cigars. The main characteristics could be its smoothness and full body, plenty of smoke, thick, pasty and coats your mouth so you can taste it for hours after!\n\n<h3>About Bolivar Cigars</h3>\n\nBolivar is among the strongest, most full bodied of all Habanos. It boasts an unrivaled richness of flavour in is blend of <em>Vuelta Abajo  </em>zone filler and binder tobaccos that makes it one of the most sought-after marques amongst experienced smokers.  Made using the <em>Tripa Larga, Totalmente a Mano</em> - long filler, totally by hand - technique and is the brand of choice for enthusiasts who enjoy strong flavours.\n\n<strong><em>Cigars come in original boxes</em></strong>",,,taxable,,0,,,0,1,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Belicoso, Cigar Aficionado Top 25 2020, Cuba, Full",Restricted USA,https://cigarsnstripes.com/wp-content/uploads/2025/05/Bolivar-Belicosos-Finos-Cuban-Cigars.png,,,,,,,,,0,,Quantity,Single Cigar,1,0,Brand,Bolivar,1,1,Ring Gauge Group,Large (50+),0,1,Price Level,Ultra Premium ($25+),0,1,Country,Cuba,1,1,Shape,Figurado,1,1,Size,Figurado,1,1,Length,5 1/2,1,1,Ring Gauge,52,1,1,Strength,Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,93,1,1,Score Range,90+,1,1,
777,variable,CC0706008,,Hoyo De Monterrey Epicure No.1 Cuban Cigars,-1,0,visible,"Although it's a light-bodied smoke, it still delivers rich flavours.","<h3>Hoyo De Monterrey Epicure No.1 Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size:</strong> 5 5/8 x 46</li>\n    <li><strong>Strength</strong>: Light</li>\n</ul>\n\nThe Coronas Gordas measures at 143mm in length by a 46 ring gauge and has become a very popular format among aficionados. Although it's a light-bodied smoke, it still delivers rich flavours.\n\n<h3>About Hoyo De Monterrey Cigars</h3>\n\nThe Hoyo de Monterrey plantation is one of the <em>Vegas de Primera - </em>first class fields<em>-  </em>where it's soil and micro-climate lend to Hoyo de Monterrey flavour. The flavour of Hoyo de Monterrey's blend make it an attractive choice for those who seek a delicate yet aromatic Habano that is lighter to the taste but with great elegance and complexity. Made using the <em>Tripa Larga, Totalmente a Mano</em> - long filler, totally hand made -  technique, using filler and binder leaves from the <em>Vuelta Abajo</em> tobacco zone.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, hoyo de monterrey, Hoyo De Monterrey epicure, mild, Parejo, toro, tubos",Restricted USA,https://cigarsnstripes.com/wp-content/uploads/2025/05/Cigars-0541.jpg,,,,,,,,,0,,Quantity,"Box of 25, Box of 15 Tubos 5x3, Box of 15 5x3, Pack of 3 Tubos, Pack of 3, Single Tubos, Single, 5 Cigars",1,0,Brand,Hoyo De Monterrey,1,1,Ring Gauge Group,Medium (40+),0,1,Price Level,Premium ($16-$25),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Toro,1,1,Length,5 5/8,1,1,Ring Gauge,46,1,1,Strength,Mild,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,88,1,1,Score Range,85-89,1,1,
793,variable,cc001459A,,H. Upmann Cuban No.2,1,0,visible,"Very clean taste, no harshness, and medium body give for a perfectly rounded smoke.","<h3>H. Upmann Cuban Cigars No.2</h3>\n\n<strong>Size</strong>: 6 1/8 x 52\n\n<strong>Strength</strong>: Light - Medium\n\nVery clean taste, no harshness, and medium body give for a perfectly rounded smoke.\n\n<h3>About H. Upmann Cigars</h3>\n\nHerman Upmann was a banker from Germany who so loved Cuban cigars that he moved to Havana in 1844 and set up as both a banker and cigar maker. His bank closed in the early 1920's but his cigars live on as a fine example of an elegant, light to medium flavoured Habano.  H.  Upmann's blend s composed exclusively of filler and binder tobaccos grown in the <em>Vuelta Abajo</em> zone.  Made using the <em>Tripa Larga, Totalmente a Mano</em> -  long filler, totally by hand technique",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Figurado, h. upmann, Mild-Medium",Restricted USA,https://cigarsnstripes.com/wp-content/uploads/2025/05/Cigars-0451-1.jpg,,,,,,,,,0,,Quantity,"Box of 25 Cigars, Single Cigar, 5 Cigars",1,0,Brand,H. Upmann,1,1,Ring Gauge Group,Large (50+),0,1,Price Level,Ultra Premium ($25+),0,1,Country,Cuba,1,1,Shape,Figurado,1,1,Size,Figurado,1,1,Length,6 1/8,1,1,Ring Gauge,52,1,1,Strength,Mild-Medium,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,92,1,1,Score Range,90+,1,1,Single Cigar
803,variable,cc001464B,,Montecristo Cuban No.1,1,0,visible,The original Montecristo range of sizes was composed of a narrow assortment numbered from 1 to 5. Today it consists of a wide variety of vitolas to cover every level of the cigar enthusiast’s needs.,"<h3>Montecristo Cuban Cigars No.1</h3>\n\n<ul>\n    <li><strong>Size:</strong> 6 1/2 x 42</li>\n    <li><strong>Strength</strong>: Medium-Full</li>\n</ul>\n\nThe original Montecristo range of sizes was composed of a narrow assortment numbered from 1 to 5. Today it consists of a wide variety of vitolas to cover every level of the cigar enthusiast’s needs.\n\n<h3>About Montecristo Cigars</h3>\n\nMontecristo’s perfectly balanced blends are created exclusively with select filler and binder leaves from the <em>Vuelta Abajo </em>zone, home of the finest tobaccos in the world.  They offer a distinguished aroma and appeal equally to new and experienced smokers. Made using the <em>Tripa Larga, Totalmente a Mano</em> – long filler, totally by hand – technique.\n\nMontecristo is the best known and probably the most appreciated brand of Habanos throughout the world. It forms the benchmark for many Habanos smokers against which other brands are judged.\n\nThe name comes from the hero of Alexandre Dumas’ famous novel ‘The Count of Montecristo’, which was a firm favourite when read by the Lector to the Torcedores (cigar makers) at the factory where it was founded in 1935.\n\n&nbsp;",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Lonsdale, Medium-Full, montecristo, Parejo",Restricted USA,https://cigarsnstripes.com/wp-content/uploads/2025/05/monte-1-700x700-1.jpg,,,,,,,,,0,,Quantity,"Box of 25, 5 Cigars, Single",1,0,Brand,Montecristo,1,1,Ring Gauge Group,Medium (40+),0,1,Price Level,Ultra Premium ($25+),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Lonsdale,1,1,Length,6 1/2,1,1,Ring Gauge,42,1,1,Strength,Medium-Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,90,1,1,Score Range,90+,1,1,
